# t, p_1, p_2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, total_CO2_mass
90600.000000,111020.115565,105182.972155,0.001955,0.000142,0.001381,0.000209,0.000000,0.000000,0.000034,0.000000,0.582114,0.008460
91200.000000,111019.998456,105182.958468,0.001950,0.000142,0.001385,0.000210,0.000000,0.000000,0.000033,0.000000,0.577496,0.008460
91800.000000,111019.894843,105182.947891,0.001946,0.000142,0.001389,0.000211,0.000000,0.000000,0.000033,0.000000,0.578061,0.008460
92400.000000,111019.370111,105182.887562,0.001941,0.000141,0.001394,0.000212,0.000000,0.000000,0.000033,0.000000,0.576203,0.008460
93000.000000,111020.163725,105182.978538,0.001937,0.000141,0.001398,0.000213,0.000000,0.000000,0.000032,0.000000,0.573438,0.008460
93600.000000,111020.129358,105182.974672,0.001935,0.000141,0.001401,0.000215,0.000000,0.000000,0.000032,0.000000,0.574495,0.008460
94200.000000,111019.937446,105182.952802,0.001932,0.000141,0.001404,0.000216,0.000000,0.000000,0.000032,0.000000,0.571481,0.008459
94800.000000,111019.593204,105182.913127,0.001927,0.000140,0.001409,0.000217,0.000000,0.000000,0.000031,0.000000,0.567496,0.008459
95400.000000,111019.972661,105182.957296,0.001921,0.000140,0.001415,0.000218,0.000000,0.000000,0.000031,0.000000,0.564739,0.008459
96000.000000,111020.063688,105182.967348,0.001917,0.000140,0.001419,0.000220,0.000000,0.000000,0.000031,0.000000,0.562695,0.008459
96600.000000,111020.157756,105182.978744,0.001914,0.000140,0.001423,0.000221,0.000000,0.000000,0.000030,0.000000,0.564606,0.008459
97200.000000,111019.443927,105182.891858,0.001910,0.000139,0.001426,0.000222,0.000000,0.000000,0.000030,0.000000,0.565091,0.008459
97800.000000,111020.309357,105182.995861,0.001906,0.000139,0.001430,0.000223,0.000000,0.000000,0.000030,0.000000,0.559855,0.008459
98400.000000,111020.242479,105182.988148,0.001903,0.000139,0.001434,0.000224,0.000000,0.000000,0.000029,0.000000,0.559092,0.008458
99000.000000,111020.272699,105182.991670,0.001899,0.000138,0.001438,0.000226,0.000000,0.000000,0.000029,0.000000,0.559173,0.008458
99600.000000,111020.254728,105182.989711,0.001896,0.000138,0.001441,0.000227,0.000000,0.000000,0.000029,0.000000,0.560845,0.008458
100200.000000,111019.865080,105182.945281,0.001891,0.000138,0.001446,0.000228,0.000000,0.000000,0.000029,0.000000,0.558051,0.008458
100800.000000,111020.253379,105182.987646,0.001886,0.000137,0.001452,0.000229,0.000000,0.000000,0.000028,0.000000,0.553119,0.008458
